Win/Loss,Player1 name,Player1 champ name,Player1 overall wr,Player1 total games,Player1 champ games,Player1 champ wr,Player1 kda,Player1 cs,Player1 mastery,Player2 name,Player2 champ name,Player2 overall wr,Player2 total games,Player2 champ games,Player2 champ wr,Player2 kda,Player2 cs,Player2 mastery,Player3 name,Player3 champ name,Player3 overall wr,Player3 total games,Player3 champ games,Player3 champ wr,Player3 kda,Player3 cs,Player3 mastery,Player4 name,Player4 champ name,Player4 overall wr,Player4 total games,Player4 champ games,Player4 champ wr,Player4 kda,Player4 cs,Player4 mastery,Player5 name,Player5 champ name,Player5 overall wr,Player5 total games,Player5 champ games,Player5 champ wr,Player5 kda,Player5 cs,Player5 mastery,Player6 name,Player6 champ name,Player6 overall wr,Player6 total games,Player6 champ games,Player6 champ wr,Player6 kda,Player6 cs,Player6 mastery,Player7 name,Player7 champ name,Player7 overall wr,Player7 total games,Player7 champ games,Player7 champ wr,Player7 kda,Player7 cs,Player7 mastery,Player8 name,Player8 champ name,Player8 overall wr,Player8 total games,Player8 champ games,Player8 champ wr,Player8 kda,Player8 cs,Player8 mastery,Player9 name,Player9 champ name,Player9 overall wr,Player9 total games,Player9 champ games,Player9 champ wr,Player9 kda,Player9 cs,Player9 mastery,Player10 name,Player10 champ name,Player10 overall wr,Player10 total games,Player10 champ games,Player10 champ wr,Player10 kda,Player10 cs,Player10 mastery
loss,I Shadow I,yone,50,381,24,54,1.475.6,205.7,ng,genesis explorer,graves,46,69,3,67,2.185.7,194.3,ng,Hamster123,galio,52,118,60,57,4.435.2,163.3,ng,Enfrathias,jinx,52,557,98,53,3.326.9,205.9,ng,rkolde,bard,51,572,393,55,3.642.3,16.3,ng,CarefulofShroom,teemo,48,581,525,49,1.705.1,197.6,ng,HyBriDZz,jarvaniv,52,213,18,72,4.435.1,142.2,ng,XiaoDanny,syndra,57,143,8,50,1.935.9,217.8,ng,i came to ball,ezreal,54,156,10,50,2.766.6,177.2,ng,IRONTMONEY,karma,53,265,13,46,3.531.5,11.5,ng
loss,Schmoople,jayce,49,61,7,57,2.207.3,204.6,ng,ZBLUMDUBA,taliyah,47,154,1,100,5.757.0,256,ng,HenryAdol,jinx,17,6,5,60,4.188.0,203.4,ng,Horizonz,sylas,43,176,1,0,1.808.0,152,ng,Rusty Toe,blitzcrank,36,14,2,0,2.321.0,32,ng,Tank Snail,garen,62,21,12,50,2.387.3,195.1,ng,Dank Snail,sejuani,62,13,25,60,2.772.9,143.4,ng,Fank Snail,xerath,67,12,2,100,5.149.5,236,ng,Sank Snail,lucian,41,66,3,100,2.3915.0,258.3,ng,Bank Snail,rakan,36,69,1,100,3.600.0,52,ng
win,Number 1,rumble,51,312,305,51,2.127.8,157.4,ng,winetont,fiddlesticks,64,44,1,100,11.005.0,184,ng,Regaewo,briar,53,470,248,55,2.0410.8,182.8,ng,Twisted ƒate,jinx,46,126,7,71,3.126.4,206.6,ng,tys1,alistar,None,None,None,None,None,0,ng,ColdCutCombo,gangplank,54,314,310,57,2.426.9,225.9,ng,jack stauber fan,mordekaiser,49,619,42,36,1.466.0,155.4,ng,Zeoh,zed,51,288,211,52,2.608.7,207.8,ng,Tweakt,xayah,39,99,9,44,2.194.9,191.6,ng,yaeun,nami,46,54,34,50,4.161.7,8.6,ng
loss,CaiCai Yu,riven,49,323,151,48,1.705.2,189.6,ng,Maybe gank idiot,viego,50,898,121,49,2.017.7,158.8,ng,Ruukes,malzahar,49,608,11,36,2.203.1,203.5,ng,K9 Barker ,caitlyn,50,330,10,50,2.727.0,179.3,ng,MCDONALDSERVERXD,pyke,47,125,59,51,2.055.0,35.7,ng,bubbi,fiora,52,543,111,62,1.637.1,189.5,ng,yandere breeder,leesin,65,85,1,100,2.7816.0,135,ng,dog tweakin ,yasuo,52,311,133,59,2.326.5,218.4,ng,teanivia1,ezreal,50,362,24,58,3.356.8,189.7,ng,Meteodrive,brand,49,397,6,83,1.955.0,137,ng
loss,Coldfíre,tryndamere,49,323,165,56,1.957.0,223.2,ng,Tiyz and Miyz,belveth,56,78,12,83,4.057.3,173.2,ng,timely xx,kennen,49,367,421,50,2.095.2,174.8,ng,X V Z I,draven,50,94,40,55,3.099.8,184.4,ng,december 31 1999,milio,47,211,91,51,4.370.9,14.3,ng,KingTheTyrant,warwick,51,1131,1073,52,2.286.1,155.8,ng,Doughanel,hecarim,63,65,51,67,3.438.3,201.5,ng,GoingBackwards,xerath,56,118,3,33,2.074.7,172.7,ng,DuaLipa11,jinx,50,256,39,67,3.186.1,186.3,ng,Miyeonni,alistar,54,76,1,100,4.141.0,29,ng
loss,Serca,sett,47,59,25,40,1.806.0,167.2,ng,Sadclownguy,leesin,49,566,30,27,2.706.5,136.2,ng,Fifth Roundtable,lux,46,52,15,27,2.426.1,177.7,ng,Asmitå,kaisa,50,290,48,46,2.837.7,188,ng,ziggaIicious,bard,53,247,208,53,3.302.9,20.5,ng,ticofighter,tahmkench,51,518,540,52,2.424.1,134.2,ng,U of T J8KING,taliyah,51,267,144,56,4.088.7,207.9,ng,fuzzje,cassiopeia,52,623,20,60,2.085.9,211,ng,a dreaming boy,vayne,50,773,255,52,2.237.1,181.6,ng,ThanatostheGuard,blitzcrank,53,86,3,67,2.892.3,41.3,ng
loss,Coldfíre,tryndamere,48,326,176,55,1.947.0,222.7,ng,Tiyz and Miyz,belveth,56,78,12,83,4.057.3,173.2,ng,timely xx,kennen,49,367,424,50,2.095.2,175.1,ng,X V Z I,draven,51,108,63,57,2.939.3,183.3,ng,december 31 1999,milio,47,211,91,51,4.370.9,14.3,ng,KingTheTyrant,warwick,51,1145,1073,52,2.286.1,155.8,ng,Doughanel,hecarim,62,66,58,64,3.388.2,202.7,ng,GoingBackwards,xerath,56,118,3,33,2.074.7,172.7,ng,DuaLipa11,jinx,50,259,40,68,3.186.1,186.5,ng,Miyeonni,alistar,54,76,2,50,4.083.0,36,ng
loss,blazing bronze,lucian,46,147,10,60,2.489.3,202.8,ng,Sausage Girl,pantheon,56,71,7,29,1.987.6,147.1,ng,bacontastesgood,neeko,79,14,5,60,2.866.2,128.4,ng,Artom,skarner,61,69,47,79,3.657.1,179.5,ng,SmaII Gravity,sylas,49,134,3,67,1.9410.0,117.7,ng,IceSnowClever,thresh,52,144,1,100,4.004.0,32,ng,Noth1ng,nidalee,53,133,8,100,6.607.6,148,ng,Akeyy,naafiri,50,88,17,94,6.759.8,155.6,ng,Only YiYi,olaf,69,64,3,100,3.178.3,213.7,ng,YanYiYi,tristana,59,56,8,63,2.348.1,196.5,ng
loss,Sistani,aatrox,52,361,49,51,2.155.5,168,ng,hellenxo,graves,54,102,7,29,2.594.9,169.9,ng,beifeng simp,sylas,65,57,10,60,3.096.8,159,ng,Vancell,ashe,55,271,15,67,3.016.1,197.7,ng,Torpy,zac,53,94,2,50,2.861.5,36,ng,FeedaBoi,kled,56,109,54,59,2.596.9,186.4,ng,hclew,evelynn,53,97,41,49,3.706.9,178.8,ng,TTV Shmolen,orianna,50,946,188,53,3.174.9,187.2,ng,Small Whisperss,ezreal,56,54,2,100,5.756.5,179,ng,Lossom,yuumi,52,299,4,50,3.231.3,2.8,ng
loss,Slight Of God,gwen,52,404,5,60,2.046.2,222,ng,Alone in Limbo,masteryi,55,201,160,58,2.338.9,175.1,ng,AscendedSleep,akali,41,109,29,55,3.188.8,187.3,ng,Aphelle,draven,53,414,177,57,2.389.1,188.2,ng,SunnySideSenpie,nami,54,276,41,54,2.891.7,10.8,ng,xxProdigee,riven,49,716,38,55,1.766.1,187.9,ng,Scolietis,rammus,52,418,13,46,5.083.8,139.9,ng,real AOC,irelia,54,80,68,54,1.875.2,224,ng,Delilah,sivir,50,685,36,42,2.827.8,230.5,ng,The Cash Cab,neeko,59,34,19,68,1.902.8,35.9,ng
win,WaffoIz,fiddlesticks,None,None,None,None,None,0,ng,ThatsAToad,orianna,48,200,2,0,1.442.0,204.5,ng,NO MORE SIMPING,jax,41,27,19,58,1.997.2,187.7,ng,infinity between,caitlyn,None,None,None,None,None,0,ng, again ,lulu,52,126,3,67,4.001.0,6,ng,Natsukii,gwen,49,280,1,0,0.564.0,260,ng,Rågdoll,kayn,43,21,9,56,4.1110.1,180.8,ng,I Hate Nick,sion,47,38,26,62,1.754.5,204.2,ng,Lining,varus,54,119,1,0,2.253.0,180,ng,TheShanghainese,bard,51,264,62,55,4.812.5,16.3,ng
win,hellaboring,mordekaiser,56,32,4,50,1.726.5,227.8,ng,KittaleeQueen,nocturne,34,29,4,25,1.345.5,145.5,ng,PR3TZEL,sylas,54,87,37,68,3.059.6,166.2,ng,BabySharkDuuDuu,varus,55,242,17,65,2.359.4,212.2,ng,Trúst,pyke,51,610,103,58,2.246.7,39,ng,Zaiisho,sett,60,92,33,67,2.456.5,184.3,ng,SAHSOOK,taliyah,46,583,7,29,2.106.3,181,ng,MoonGlows,anivia,55,178,1,0,0.801.0,86,ng,blazing platinum,ezreal,51,76,13,54,3.185.5,215.1,ng,Bingzhu,ashe,49,326,27,44,1.942.5,46.6,ng
loss,Hurk,darius,55,191,4,50,2.2410.3,205.8,ng,Nohrian,rammus,54,13,1,0,1.143.0,155,ng,ajaaxBrain0,anivia,None,None,None,None,None,0,ng,DovahBeansy,vayne,58,104,5,80,3.337.2,172.8,ng,JunkJunior,leona,50,14,3,67,4.881.0,37.7,ng,TheOnlyCookie1,trundle,None,None,None,None,None,0,ng,Spencemommy,shaco,45,22,25,72,4.546.9,151.4,ng,KlamzChowder,syndra,52,153,2,100,3.887.0,200.5,ng,Bloom Into Yuu,varus,50,46,4,75,2.395.8,182.8,ng,JunoWhat,nautilus,43,65,12,58,2.752.3,36.2,ng
win,Last Ðawn,aatrox,49,412,64,53,1.594.4,158,ng,MrIemon,viego,54,557,9,56,4.036.7,199.6,ng,Tiermisseet,syndra,64,140,35,66,3.507.3,271,ng,Abedz,xayah,55,158,17,65,4.007.5,224.4,ng,Adam Zac,nautilus,56,366,6,50,2.101.3,26.7,ng,Kuzko,tahmkench,51,289,22,50,2.214.1,168.9,ng,RyotheGreat89,talon,52,1061,235,56,2.697.8,207,ng,Haku,anivia,52,930,861,54,3.115.4,178.4,ng,Just Jayy,kaisa,51,520,222,57,3.466.9,200.8,ng,Mizli,soraka,58,147,7,71,4.391.9,11.4,ng
win,WhenWeDisco,yone,54,189,25,72,1.987.1,239.2,ng,BreadBin Crouton,taliyah,56,9,4,50,3.438.5,241.3,ng,Mimic You,naafiri,53,669,82,60,2.099.0,191.7,ng,RèHope,jinx,53,127,16,56,3.218.1,220.2,ng,ºCYTº,thresh,54,252,63,56,4.262.4,32.3,ng,Sond,jax,50,1137,570,53,2.045.8,178,ng,QiJinQiChu,graves,56,256,21,38,2.299.7,212.7,ng,virindi quidiox,fizz,54,350,83,63,3.979.3,187.6,ng,SkipperQc,zeri,56,241,220,61,2.848.4,247.2,ng,imptuo,lulu,53,489,2,100,5.453.5,25,ng
loss,MlCHAEL JAKSON,jax,53,289,139,49,1.724.3,169.2,ng,Falézul,graves,55,152,59,68,3.178.3,207.1,ng,InfernosTouch,zed,43,21,1,0,1.866.0,256,ng,IntyMcIntFace,velkoz,48,263,211,48,2.915.4,133.5,ng,The Blue Owl,leona,49,732,58,57,2.471.1,34.2,ng,SisterJunky,vladimir,49,430,9,44,1.123.2,172.9,ng,T and K,jarvaniv,54,117,7,57,2.956.7,144.4,ng,Salis,lissandra,52,311,55,51,2.728.5,179.8,ng,Ahad,ashe,50,832,161,55,2.546.0,152.1,ng,Inori Yuzurihą,janna,57,88,8,75,4.260.5,25.8,ng
loss,Xin Thua Chú Em,tryndamere,49,522,234,51,1.939.0,225.9,ng,ManGunKing,graves,69,52,50,46,2.287.5,233.6,ng,USSEnterpr1se,yone,None_unranked,None_unranked,1,0,0.000.0,30,ng,Coolboy247,ashe,0,7,1,0,0.130.0,37,ng,rohanissocute,seraphine,None_unranked,None_unranked,6,0,1.021.5,17.2,ng,Hauwlee,rammus,None,None,None,None,None,0,ng,Unfofo,udyr,57,129,94,63,2.869.6,165.5,ng,Vezmo,lux,46,48,65,52,2.966.5,184.3,ng,Rexio456,caitlyn,None,None,None,None,None,0,ng,Apostle Afaël,janna,None_unranked,None_unranked,2,100,11.003.5,20,ng
loss,asdqweasda,jayce,49,249,23,61,1.193.1,154.4,ng,lockd camera ,leesin,56,98,1,100,8.004.0,134,ng,YY961,twistedfate,60,97,11,55,3.056.3,187.8,ng,Hoshino Itsuka,ezreal,51,380,29,48,2.436.8,173.9,ng,gradey dick 1,zyra,50,439,128,47,1.863.3,107.5,ng,SUB01,gwen,51,224,58,59,1.326.4,193.3,ng,Somali Bandit,khazix,52,556,94,49,2.977.9,165.4,ng,Ninja Koala,orianna,53,717,64,50,3.234.2,194.5,ng,KingRavenZ,jinx,52,258,121,48,3.696.7,202.2,ng,Mimble,nautilus,50,808,1,100,3.143.0,26,ng
loss,Trunch,illaoi,43,154,4,25,0.844.0,204.3,ng,A Thresh Start,sejuani,50,120,3,67,2.732.0,134.3,ng,Ghoulcel,syndra,53,165,13,39,2.246.3,199.2,ng,yaru,kalista,45,83,4,25,1.7811.3,189.8,ng,liljrSanchez,rell,45,51,3,0,2.640.7,25.7,ng,claptrap21,aatrox,54,211,17,41,1.793.8,152,ng,Tsunenori,graves,46,125,5,40,2.037.8,248.2,ng,lian tong pi,sylas,61,95,44,75,3.1312.8,132.6,ng,mikayura,seraphine,48,587,119,50,3.013.0,126.1,ng,mengker,senna,51,321,16,38,2.123.7,34.4,ng
loss,fighting game,riven,53,45,38,53,2.665.7,184.2,ng,spud gap,xinzhao,51,181,1,0,1.804.0,141,ng,jiekou,akali,48,258,27,37,2.357.5,187.6,ng,X V Z I,vayne,51,108,6,17,1.776.8,181.5,ng,Qube,blitzcrank,51,569,168,51,2.821.9,30,ng,dunkindonut5233,volibear,54,128,81,57,1.593.9,194.9,ng,YiYiWP,masteryi,54,446,335,56,2.3510.3,159,ng,KILL EGO,twistedfate,53,249,27,63,3.506.0,213.6,ng,level bot,zeri,58,195,38,55,3.439.5,241.4,ng,STARBORNDEATHGOD,xerath,52,324,26,46,3.285.8,135.3,ng
win,IMxAEQUITAS,garen,50,10,100,59,2.296.8,227.2,ng,Próxie,trundle,57,60,12,67,4.006.2,137.7,ng,ISkrewedU,ahri,53,163,3,100,1.952.3,155.3,ng,lunasmithh,ezreal,20,10,31,55,3.5610.7,227.8,ng,Nerd God,rell,53,155,22,68,3.241.5,26.1,ng,GOAT FAKER,camille,58,31,1,0,1.866.0,191,ng,Hayden Lee,leesin,54,56,51,49,2.827.7,158.7,ng,Amazing Orange,sylas,51,173,31,45,2.506.2,160.2,ng,very happy game,aphelios,53,285,13,46,3.3610.1,240.1,ng,T1 PoohManDu,nautilus,42,48,59,59,2.801.9,30.9,ng
loss,Liriherolae,renekton,63,46,16,56,2.336.8,228.2,ng,b3b0,nocturne,51,402,16,44,2.865.3,161.4,ng,sourrabbit,nunu&willump,55,121,122,58,3.676.4,138.8,ng,Soul Have Today,yasuo,65,82,43,77,3.288.6,209,ng,NOTORIOUS JIB,thresh,58,71,26,50,3.011.8,31.3,ng,Arrogant,gwen,53,212,17,65,1.736.1,225.6,ng,kill my supfirst,viego,53,404,8,75,2.987.4,159.5,ng,novabrisk,viktor,51,577,92,54,2.934.4,188.3,ng,Knytehaunter,twitch,62,159,3,100,4.458.3,189.7,ng,Riot GalaxySmash,janna,55,151,5,40,2.670.8,21.4,ng
loss,Suspicious Plant,udyr,47,143,56,52,2.922.5,162.6,ng,atanticstar,kayn,49,127,4,25,1.703.3,127,ng,hyunta,katarina,43,65,53,42,2.1113.2,167.7,ng,Sleep everyday,nilah,48,377,198,60,2.528.1,191.5,ng,Orpheus,senna,51,314,50,60,3.474.6,27.3,ng,Drektarz,singed,54,114,28,54,2.663.6,165.6,ng,drgenslayer,fiddlesticks,51,662,594,52,2.975.8,165.3,ng,MlD LAME,akali,58,105,24,58,3.289.3,159.3,ng,Puppitteer,zeri,49,162,40,53,3.459.1,251.1,ng,aqualad2012,rakan,52,254,95,56,3.281.3,34.6,ng
loss,Ich Bin Husky,sivir,52,54,2,0,1.442.5,178.5,ng,C0STA,orianna,55,139,10,70,3.414.6,186.6,ng,Pauls Deep,bard,59,46,3,67,5.202.0,17.3,ng,Hippomaster,yone,69,35,3,33,1.064.7,153,ng,Mystic Mac Jr,ivern,50,111,11,55,4.063.8,145.6,ng,ßlüe,ekko,61,28,46,67,1.896.4,175.7,ng,My dad abuses me,masteryi,60,123,114,63,3.048.7,198.3,ng,NotLuisifer,ziggs,45,99,57,60,2.726.0,197.2,ng,PentaStar,leona,50,314,9,67,4.482.6,35.6,ng,heartpulse,sett,63,43,1,100,1.674.0,119,ng
win,Jc faker,darius,55,456,84,52,1.886.1,190,ng,WE ARE SO BACK,maokai,45,69,25,52,3.253.5,145.2,ng,Banko,veigar,50,293,109,49,2.456.2,196.5,ng,dexless sins,vayne,43,97,33,42,2.378.2,191.7,ng,ùta,soraka,51,447,43,54,2.620.8,10.2,ng,Sorieketón,yone,54,149,15,60,3.027.0,248.5,ng,MyFatherTheKing,skarner,51,579,405,54,3.454.0,146.7,ng,Makima1,qiyana,59,103,98,60,2.419.7,195.7,ng,Sleep everyday,karthus,48,377,21,62,3.037.5,200.7,ng,SonoKaz,akshan,51,266,200,57,2.369.8,154.5,ng
win,SergIbaka187,illaoi,54,136,99,61,1.705.0,209.5,ng,WorthlessHumanz,gragas,52,770,9,44,2.704.7,127.7,ng,Reforge99999,syndra,68,31,5,80,2.656.0,212,ng,SADBOY CHUNK,ezreal,57,251,47,66,3.407.0,222.4,ng,TC Haho,janna,54,179,6,50,2.090.5,17.7,ng,Cortorreal,aatrox,65,40,1,0,0.383.0,260,ng,Arfreezy,graves,47,525,277,49,2.666.5,207.3,ng,peanut19,neeko,50,149,1,0,3.002.0,201,ng,GrumpyGungan,twitch,51,918,8,50,1.898.6,218.8,ng,Lyhss,lulu,53,156,15,47,3.030.9,27.8,ng
loss,BerserkGutsSword,jax,56,180,5,100,2.547.6,203.6,ng,ego dropped ,brand,None,None,None,None,None,0,ng,Dreameme,twistedfate,54,184,144,58,3.625.8,191.8,ng,Joeyfriz,ezreal,48,208,14,57,3.409.4,199.4,ng,Dhgoruue,karma,47,53,49,51,2.472.6,16.1,ng,UncleMoon321,irelia,53,334,40,63,2.006.8,231.5,ng,Jungler Ceo,nocturne,56,279,36,44,2.325.9,173.3,ng,Galileø v2,sylas,55,65,4,75,7.1010.8,170.8,ng,fromjinxwithlove,jinx,52,488,458,52,1.987.0,197.4,ng,Jash,thresh,54,78,20,60,2.711.7,34.6,ng
win,ShelledAlfredo,aatrox,54,154,6,33,1.404.3,193.3,ng,I Santos I,vi,51,598,5,60,3.3410.6,212.6,ng,Mid AP Yorick,galio,62,68,37,65,3.819.1,183.4,ng,botgame321,varus,56,182,44,59,2.6410.6,205.7,ng,viper69,ashe,50,430,16,31,2.104.9,174.2,ng,IPokerI,yone,50,258,5,40,2.328.8,259.6,ng,Xi Huan Shao Fu,kayn,57,58,5,20,3.1213.6,211.2,ng,69MyLapFlaps,sylas,70,64,1,0,1.457.0,207,ng,phyrosium,kaisa,49,370,87,54,3.157.3,201.3,ng,Mooo Mooo Milk,maokai,51,419,61,51,3.082.0,36.2,ng
loss,Maigeru,sion,55,296,63,65,1.954.1,183,ng,Hooplie,udyr,50,618,596,50,3.366.5,205.5,ng,Palkia,talon,49,357,197,47,2.297.8,187.4,ng,0fcus,ezreal,57,335,236,56,2.537.8,190.5,ng,beacon,xerath,None,None,None,None,None,0,ng,Tem0,yone,50,156,12,67,1.957.8,203.7,ng,familycarcrash1,masteryi,52,328,289,54,2.388.1,106.4,ng,Mid Cool,orianna,49,183,13,62,4.245.4,165.8,ng,Krissie,cassiopeia,50,592,620,50,2.256.8,190.1,ng,Orpheus,senna,51,314,50,60,3.474.6,27.3,ng
loss,OddMooseKnuckle,ksante,50,238,36,47,2.406.6,159.8,ng,RedSky19,xinzhao,50,18,4,25,1.553.8,150.3,ng,Fireware,zed,50,448,3,33,2.1611.0,200.3,ng,iheartjd3,ziggs,47,190,5,40,2.396.4,197.2,ng,firebreather1997,maokai,45,11,64,52,1.862.3,45.5,ng,I Eat Lobster,riven,61,28,120,60,2.358.4,205,ng,BluCrayons,trundle,54,26,3,100,4.085.0,170.7,ng,Tactical Nutter,renekton,60,10,2,100,5.009.5,215.5,ng,Paulshy,swain,44,165,383,48,2.725.7,111.9,ng,P4pperz,ivern,54,456,41,54,3.671.7,23.1,ng
win,Geobukseon,rengar,53,422,139,51,1.906.5,166.7,ng,Rudolphh,viego,49,188,8,50,3.289.6,173.5,ng,Articana,zed,49,338,95,52,2.217.4,192.8,ng,LIGHTNING TURTLE,draven,47,506,143,49,1.978.8,191.4,ng,Balikbayan Boxes,seraphine,55,103,9,56,3.443.3,53.1,ng,JayceBalNom,jayce,48,52,40,53,1.716.3,161.7,ng,Consolo,udyr,52,243,249,54,3.815.5,165.9,ng,lilithskriller,twistedfate,51,518,119,51,2.037.3,223.5,ng,LL Facterr,xayah,49,838,3,67,4.006.7,206.3,ng,Let the Night,rakan,53,317,54,63,3.821.6,38,ng
win,Ningguang C7,elise,29,7,1,100,1.9415.0,34,ng,Bouj,nocturne,52,439,34,62,2.896.5,154.8,ng,Goobian,vladimir,50,343,151,55,2.405.7,207.5,ng,Click Miss,kaisa,51,219,83,60,2.347.6,220,ng,Bingzhu,thresh,49,326,36,42,2.221.4,30.3,ng,J1un,jayce,57,123,13,69,1.706.6,192.2,ng,AnotherGanker,talon,49,267,6,50,2.0812.5,193.3,ng,TacosAndBurritoz,kassadin,48,227,2,0,1.572.5,159,ng,dusk tiII dawn,jinx,51,567,1,0,1.7115.0,215,ng,StickMasterKai,zilean,50,255,111,55,3.862.2,25.7,ng
loss,SoftReps,chogath,51,790,161,53,2.405.0,163.5,ng,T de Tilt,shaco,53,454,341,58,2.6911.1,169.5,ng,Shogirl,orianna,52,166,1,0,3.296.0,252,ng,Kitagawra,twitch,55,323,146,56,3.198.2,172.1,ng,†,rakan,53,495,12,50,3.231.6,35,ng,Sasiki,ornn,55,275,1,100,2.115.0,242,ng,Bibiswag,belveth,52,620,22,50,1.935.3,147.6,ng,Magetoge,ekko,51,768,255,51,2.307.4,209.4,ng,RomiBaba,jhin,53,316,115,58,5.077.8,192.5,ng,Synotic,rell,52,396,47,55,3.221.5,32.7,ng
loss,LOL Player,quinn,52,310,301,53,2.375.4,187.2,ng,selfbetterment,graves,57,96,27,52,2.065.0,204,ng,Memorable Name,xerath,49,375,33,36,3.354.8,206,ng,Schwi,jhin,51,397,75,55,4.006.5,199.3,ng,everyothertimes,lux,None,None,None,None,None,0,ng,Eshyn,nidalee,51,528,486,52,2.254.8,168.9,ng,play safe or 15,brand,52,528,1,100,2.145.0,211,ng,save mid sera,jayce,53,114,2,50,1.703.0,175.5,ng,Aiwe,sivir,54,272,18,50,2.775.4,229.7,ng,Ørca,nami,54,347,36,47,3.951.0,9.3,ng
loss,PajamaPenguin77,ornn,62,52,9,33,1.943.4,190.2,ng,LocalWorldEnder,ekko,51,643,216,56,3.098.9,179.7,ng,Banko,veigar,50,293,109,49,2.456.2,196.5,ng,Ninbara,aphelios,49,920,94,37,1.995.3,183.2,ng,Rare lndividual,pyke,52,547,468,55,3.165.5,30.2,ng,Ghost of Razgriz,tahmkench,53,419,384,53,2.613.9,157.4,ng,Jintus,jarvaniv,51,685,66,59,4.545.8,157.5,ng,XantheaVbV,taliyah,50,78,9,33,1.956.0,182.2,ng,Arvine2906,vayne,50,429,129,61,2.238.9,177.1,ng,BAESURI,senna,49,268,155,50,2.513.8,39.7,ng
loss,Yuyukosama,ornn,51,41,8,63,2.291.8,157.1,ng,White,shaco,50,226,29,62,5.016.3,163.9,ng,Kassamir,vladimir,54,342,277,56,2.976.5,202.5,ng,SIaine,caitlyn,53,245,27,52,2.295.2,202.4,ng,Koggle,janna,50,460,3,67,2.101.3,9,ng,candybluenina,aatrox,50,171,26,50,2.155.9,173.7,ng,dmF8nI6J304,hecarim,52,608,445,55,2.936.6,188.3,ng,dasweer1,sylas,68,28,7,71,4.0612.6,194.3,ng,Tillsap,kaisa,49,294,94,54,2.307.6,200.8,ng,Pities,milio,52,241,13,77,4.430.9,20.5,ng
loss,Kuzko,gwen,51,289,87,55,1.786.2,206.8,ng,PS5KING,wukong,53,45,1,0,0.250.0,126,ng,Te Amo Wainilla,jinx,56,90,5,80,2.438.4,178.4,ng,Scvchau,yone,54,308,5,40,2.397.6,236.2,ng,RobuxMeteor,karma,55,102,2,50,2.672.0,18,ng,Chynx,chogath,54,136,139,53,2.645.1,183.2,ng,duong pro,viego,52,88,6,83,3.9712.7,202.5,ng,Son of Orge,swain,52,444,342,52,3.036.3,181.9,ng,CherryPopz,ezreal,52,109,15,60,2.838.7,174.5,ng,AXSOLUTE,rakan,52,304,4,50,5.002.3,28.8,ng
win,YamiAbyss,tahmkench,48,40,33,52,3.073.5,117.5,ng,MTDewCodeBread,maokai,45,29,5,20,2.504.2,121.4,ng,Coggler,annie,None,None,None,None,None,0,ng,Ryitsu,sivir,36,14,2,50,2.852.5,248,ng,Ereruur,seraphine,51,41,6,33,2.753.3,24,ng,reagular guy ,darius,52,503,2,0,0.905.0,258,ng,phoodu,vi,52,154,4,50,2.8114.5,273,ng,phoodus gf,ahri,54,130,3,33,1.353.3,165,ng,zenithiez,vayne,51,341,12,33,1.917.6,188.7,ng,Fvmblez,nautilus,52,124,15,40,2.502.6,34.5,ng
loss,May it be,fiora,52,248,3,0,1.327.7,197.3,ng,Haru De Wanai,graves,51,404,71,58,2.967.5,198.2,ng,Chubyguy,zoe,51,343,116,53,3.176.3,172,ng,Tekoybau,missfortune,54,119,2,50,1.446.0,169.5,ng,Insidious Life,renata,None,None,None,None,None,0,ng,nootyl,kayle,52,131,3,67,0.883.7,235.3,ng,Fated Blade,diana,51,273,281,54,2.578.5,205.5,ng,SlSYPHUS,akshan,50,1146,543,59,2.849.1,192.9,ng,Jido,kaisa,52,221,29,48,2.248.6,223.4,ng,Int Overflow,orianna,55,200,45,64,4.292.5,24.9,ng
win,tòken blasian,yone,52,288,32,47,2.155.4,196,ng,SheathRelease,kayn,53,98,54,48,1.907.8,174.6,ng,F Lord Appa,syndra,52,25,2,100,4.7012.0,157.5,ng,SickIy,aphelios,56,80,7,71,2.588.3,178.9,ng,Scáryet,seraphine,50,56,12,58,3.653.7,86.4,ng,Thë śhy,fiora,57,106,8,38,1.003.6,205.4,ng,Ðextęr,leesin,44,112,16,38,1.783.8,165.6,ng,AhrI w I,ahri,58,45,41,51,3.374.2,155.9,ng,RRReisSSS,kaisa,57,136,28,25,1.827.0,180.5,ng,reol255,neeko,50,34,2,50,2.073.5,33,ng
loss,pigeon gezi,ksante,69,55,11,27,1.332.5,160.6,ng,exceelsis,jarvaniv,52,565,86,49,3.345.5,139.5,ng,Viceera,azir,51,693,84,49,2.635.1,222.6,ng,SMS Professor ,kaisa,50,729,114,48,2.316.7,199.4,ng,Kìo,pyke,51,934,655,56,2.807.1,47.5,ng,kill my supfirst,irelia,53,404,18,67,1.865.9,204.2,ng,lmaqtpie,briar,60,112,43,65,2.7911.3,195.7,ng,Arekpro,qiyana,50,632,19,68,2.258.4,147.6,ng,rompf met gala,ziggs,51,460,33,55,3.804.3,192.9,ng,DragonMoonCake,thresh,64,94,88,66,3.231.8,34.8,ng
