Win.Loss,avg_ally_champ_wr,avg_ally_champ_games,avg_ally_total_games,avg_ally_overall_wr,avg_ally_cs,avg_ally_kda,avg_enemy_champ_wr,avg_enemy_champ_games,avg_enemy_total_games,avg_enemy_overall_wr,avg_enemy_cs,avg_enemy_kda
win,51.4,28.6,76.4,49.8,150.58,2.0221999999999998,39.8,12.6,111.8,46.6,129.64,1.99018
loss,30.8,12.8,93.8,44.2,148.06,2.32777,50.4,51.6,155.2,47.4,141.49999999999997,1.96306
loss,44.4,95.2,123.4,51.012,165.78,3.3874940000000002,61.222,22.0,204.02,50.812,104.78,2.38558
loss,30.6,9.8,32.4,44.212,80.42,2.62986,89.2,3.8,23.8,68.4,106.05999999999999,5.211754
loss,38.6,62.6,96.2,48.0,139.5,2.3973,40.8,27.2,115.8,43.0,150.82,2.25402
loss,29.4,16.8,80.6,37.2,140.7,1.94166,63.2,42.2,106.6,49.0,139.64000000000001,2.7457999999999996
win,50.0,30.8,76.2,54.6,167.58,2.6555800000000005,56.4,49.2,131.4,50.6,160.73999999999998,2.65282
loss,54.0,23.6,75.8,53.0,139.24,2.86196,59.0,30.0,89.0,47.2,144.28000000000003,2.4661
win,51.8,22.0,223.2,50.612,139.2,1.91586,46.06600000000001,3.0,130.46,48.436,54.620000000000005,2.412
loss,22.222,2.6,47.22,53.024,69.76,1.35664,52.6,24.0,126.6,51.2,140.24,3.0726199999999997
loss,45.465999999999994,39.2,170.66000000000003,48.636,70.24,2.38258,60.6,10.0,61.0,52.2,117.58,3.1575200000000003
loss,53.2,71.8,239.8,44.4,145.22,2.02788,51.6,10.4,108.6,50.8,156.56,2.91248
loss,44.4,55.0,104.2,54.612,153.48000000000002,2.36048,71.2,27.2,86.0,47.4,159.66,2.87976
win,53.022000000000006,7.8,93.62,48.212,134.07999999999998,2.1342399999999997,54.4,33.2,115.6,50.2,141.62,3.19082
win,77.8,9.0,61.8,57.6,145.56,3.739246,50.6,16.6,107.2,47.6,146.16,2.79058
win,59.6,16.8,86.2,48.2,158.9,2.33306,51.11,0.0,143.1,50.06,0.0,2.6
win,54.688,3.2,151.48,51.248000000000005,14.180000000000001,2.86528,31.6,11.2,129.8,46.8,127.05999999999999,2.60119
loss,0.0,1.2,2.4,43.236000000000004,158.3,1.5443599999999997,69.6,8.0,39.0,50.8,158.1,2.425186
loss,50.422000000000004,8.6,82.62,41.212,93.92,2.19996,55.0,30.2,110.2,50.8,135.48,2.40154
loss,21.6,35.4,97.0,50.8,161.42000000000002,2.18093,68.6,7.4,190.0,50.8,154.0,2.2137059999999997
loss,26.0,19.0,107.6,46.2,99.97999999999999,2.375844,69.6,18.4,110.8,55.6,108.81999999999998,2.47318
win,30.4,10.6,57.6,54.0,142.54000000000002,1.89486,51.4,47.4,254.2,50.4,126.4,2.659168
loss,22.8,5.4,30.4,44.212,111.63999999999999,1.9633800000000001,70.8,16.6,165.0,49.2,146.8,2.125158
loss,38.4,17.6,55.2,47.012,139.06,2.38907,66.2,17.0,147.0,53.4,139.83999999999997,2.165298
loss,38.6,7.2,87.8,46.0,112.55999999999999,2.01178,58.644000000000005,45.2,121.84,42.624,69.66,3.0089999999999995
loss,37.8,24.0,100.2,48.0,154.16000000000003,2.5553800000000004,60.4,44.4,130.0,50.2,156.98,2.65588
win,31.422000000000004,3.0,40.019999999999996,34.212,112.92,2.12154,41.844,12.6,88.24,46.624,92.22,2.1495
loss,54.2,38.2,115.8,49.6,153.48,2.42458,55.8,42.4,89.0,54.8,136.1,2.3262799999999997
win,57.4,43.2,128.6,50.4,115.75999999999999,3.7867200000000003,32.4,55.2,205.6,48.4,136.07999999999998,1.81448
loss,48.2,31.0,66.2,42.424,159.2,1.8379800000000004,54.822,7.8,127.22,50.436,116.13999999999999,2.62868
loss,47.8,32.2,115.6,51.0,130.57999999999998,2.3416880000000004,56.8,7.4,150.2,46.8,125.8,2.1833400000000003
loss,9.2,3.2,41.2,44.8,38.1,0.9418600000000001,52.0,10.8,85.6,47.0,120.44000000000001,1.95702
loss,49.4,39.4,189.8,46.4,145.38000000000002,2.24064,49.4,52.0,103.2,50.8,141.9,1.88814
loss,49.2,20.6,90.0,51.2,146.71999999999997,2.49784,70.8,36.6,144.8,49.2,140.66000000000003,2.351024
win,63.2,42.8,142.4,50.8,158.82,2.8416520000000003,16.822,1.2,89.82000000000001,45.612,102.0,2.1025199999999997
win,57.266,3.2,154.66000000000003,49.636,65.56,2.9651199999999998,28.0,6.2,24.6,43.8,158.92,3.5296
loss,5.0,1.8,14.2,54.612,99.56,0.8187,55.6,8.0,70.0,57.6,132.07999999999998,4.1683959999999995
win,65.4,23.0,60.6,45.4,158.14,4.82625,51.0,110.4,168.2,49.2,167.34,2.06794
loss,39.022000000000006,65.2,184.62,49.224000000000004,101.48,2.14288,52.622,13.6,85.82000000000001,48.636,95.53999999999999,2.1399800000000004
win,63.8,31.8,73.6,47.2,148.51999999999998,2.02928,34.6,38.4,178.4,48.8,153.35999999999999,1.57466
win,70.4,16.8,70.6,51.812,170.33999999999997,2.618632,39.2,11.8,150.4,45.2,155.71999999999997,2.227512
win,65.0,11.8,22.0,55.8,132.18,2.146746,45.0,6.4,121.8,49.4,119.32000000000001,3.814006
loss,45.0,12.2,100.0,54.2,141.78000000000003,2.9031819999999997,55.2,8.0,117.8,50.8,167.45999999999998,2.7156080000000005
win,46.266,8.8,134.85999999999999,43.836,40.56,2.69788,53.86600000000001,4.2,108.66,49.036,33.22,2.87542
win,83.6,37.8,106.8,70.4,150.95999999999998,3.69078,35.4,24.4,119.6,48.6,123.8,1.8185599999999997
win,78.6,13.4,88.4,52.612,157.78000000000003,4.00713,31.222,11.6,96.22,51.212,125.96000000000001,1.9698
win,75.6,63.0,126.2,48.8,145.6,2.3340199999999998,55.6,50.6,170.0,48.4,155.7,2.7318799999999994
win,50.24400000000001,10.4,138.64000000000001,50.224000000000004,85.34,2.6005599999999998,53.6,31.2,101.0,47.8,158.4,2.583794
loss,21.0,25.0,65.6,47.0,133.18,1.5590199999999999,75.6,14.6,105.8,49.612,138.82,7.77632
loss,46.022000000000006,5.8,116.22,42.812,113.1,3.4541199999999996,67.422,7.6,60.620000000000005,48.612,130.64000000000001,2.5026800000000002
loss,54.6,9.4,147.0,47.0,139.56,3.386016,48.8,31.0,153.6,46.0,120.89999999999998,2.21702
win,63.444,5.0,94.24,48.024,93.66,2.39286,62.0,9.4,81.2,56.8,147.85999999999999,3.937146
loss,47.4,20.4,99.2,54.0,139.78,2.2793,67.0,32.4,173.8,53.4,195.66,2.2643739999999997
win,67.8,27.6,87.0,46.0,151.71999999999997,2.3954480000000005,40.8,181.2,240.2,43.8,134.66,2.0407
win,82.6,6.8,123.8,54.2,134.76,2.60122,56.8,32.2,141.6,52.2,151.56,2.7984400000000003
loss,34.6,16.0,106.6,42.0,144.82,1.9888399999999997,75.8,36.4,61.4,57.8,160.07999999999998,4.32904
win,65.6,7.4,66.8,47.2,138.24,2.5719,46.0,15.4,93.4,53.2,178.33999999999997,2.8952
win,70.22200000000001,1.8,53.82000000000001,48.412,126.0,2.9493099999999997,53.0,19.0,155.2,57.2,132.35999999999999,4.169384
loss,42.2,11.0,74.8,50.012,172.96,3.1028600000000006,70.8,18.0,147.6,49.0,156.01999999999998,2.2793799999999997
loss,44.6,5.8,71.2,43.4,101.12,2.601746,53.4,30.0,149.6,48.2,130.18,2.47492
win,62.2,12.8,111.2,56.8,143.38,2.0581199999999997,53.6,17.8,143.0,51.0,137.48,2.14324
loss,21.6,24.4,117.6,43.6,124.61999999999998,2.04302,68.8,13.6,101.0,44.4,118.88000000000002,1.76186
win,47.2,10.0,76.8,47.0,139.88,2.1006400000000003,52.2,56.6,184.8,50.4,138.3,2.160966
loss,42.2,17.0,43.8,55.6,140.08,2.056114,86.0,2.4,21.6,42.424,130.48,3.9679
win,70.22200000000001,17.0,83.02000000000001,49.812,102.16,2.7418,41.222,66.0,160.42000000000002,49.612,126.64000000000001,2.11264
win,58.622,5.8,106.82000000000001,52.412,127.4,2.05304,47.6,7.2,68.4,43.8,117.32000000000001,1.88032
loss,44.022000000000006,27.4,97.22,48.412,107.93999999999998,2.2651399999999997,54.0,23.6,105.2,49.0,134.98000000000002,2.5940199999999995
win,66.8,36.0,128.4,48.4,142.28000000000003,2.89878,41.8,16.6,102.6,49.4,178.26,2.92708
win,70.0,4.8,47.6,53.212,137.34,3.13799,39.2,18.4,54.8,50.812,132.22,2.82922
loss,46.8,8.6,129.6,49.6,142.64000000000001,1.8469200000000001,55.222,2.8,81.82000000000001,54.212,113.35999999999999,2.17816
loss,32.022000000000006,3.4,128.02,46.412,128.74,2.0246,47.622,34.0,147.62,54.212,134.33999999999997,4.116840000000001
loss,19.2,12.2,143.4,42.6,158.68,2.91786,63.2,17.0,151.6,47.4,164.74,2.55534
win,46.2,44.2,142.6,43.2,167.0,1.8883200000000002,55.6,8.0,71.4,48.2,152.28,3.2282199999999994
loss,28.222,2.2,44.62,49.212,78.92,1.9819600000000002,88.4,5.8,8.8,59.624,130.45999999999998,3.7754199999999996
loss,10.6,2.8,27.2,47.224000000000004,146.92000000000002,3.22382,69.0,5.6,75.2,52.6,198.22,1.9254800000000003
loss,49.022000000000006,9.2,76.62,46.412,101.78,2.93048,57.2,41.2,95.8,51.2,153.95999999999998,2.25768
loss,20.2,6.0,159.4,46.0,137.9,2.11342,76.6,23.0,143.6,50.2,206.34,2.34068
loss,41.222,17.4,135.62,49.612,100.64000000000001,2.0668200000000003,54.2,51.8,156.4,52.2,139.66,2.2860199999999997
win,65.4,23.6,91.8,49.2,169.6,3.02998,17.6,14.8,149.6,48.8,142.94,1.6386000000000003
win,48.644,34.8,109.24000000000001,49.224000000000004,78.38,2.57186,57.822,7.0,135.62,49.212,103.22,2.8341540000000003
loss,45.8,66.8,118.8,45.8,150.78,2.450364,52.022000000000006,8.4,97.82000000000001,49.212,110.35999999999999,2.31577
loss,45.84400000000001,8.2,70.64,41.824,93.1,2.490826,50.8,5.6,135.6,43.4,151.6,2.4721719999999996
loss,33.8,40.8,142.6,50.2,136.6,1.98722,79.0,86.6,153.2,43.4,141.29999999999998,4.024466
win,52.8,27.2,92.6,46.0,139.21999999999997,2.69632,29.822000000000003,6.6,79.82000000000001,45.412,114.02000000000001,2.1840400000000004
loss,27.6,3.8,86.6,50.0,139.5,2.04922,61.4,19.0,102.0,48.8,190.3,2.2870340000000002
loss,55.6,18.2,135.6,48.6,139.64000000000001,3.21537,65.822,20.0,110.82000000000001,46.812,115.9,2.354346
win,69.2,38.8,101.8,58.8,181.23999999999998,2.5289600000000005,20.0,7.0,67.8,50.012,211.16,2.68374
loss,31.222,5.8,76.62,50.012,137.18,1.93644,74.2,16.4,133.6,52.6,157.07999999999998,2.3802399999999997
win,80.022,4.6,106.02000000000001,50.048,102.14,3.14398,24.6,5.4,51.4,51.224000000000004,153.06,1.479738
loss,36.622,6.6,48.82,51.012,104.1,2.58424,68.6,10.6,62.4,54.2,108.82000000000001,2.8120400000000005
win,59.6,52.8,150.6,50.2,157.04000000000002,2.9662999999999995,25.8,39.0,138.2,48.8,157.26,1.743642
win,54.622,16.6,155.22,46.612,109.32000000000001,2.5772199999999996,22.8,8.6,115.6,51.8,149.46,1.7488400000000002
loss,43.422000000000004,58.4,130.22,41.012,106.38,2.445382,59.622,9.0,84.42,51.012,107.78,2.73106
win,74.4,20.2,24.4,53.6,139.16000000000003,3.5099600000000004,22.8,12.2,46.8,49.0,115.66000000000001,1.7265000000000001
win,47.2,37.4,231.6,52.6,155.39999999999998,2.51038,34.2,72.4,239.0,48.0,129.73999999999998,2.789662
win,77.6,12.2,96.0,47.6,141.23999999999998,5.061639999999999,36.0,26.2,117.8,50.8,117.74000000000001,1.8444600000000002
loss,22.2,4.2,21.4,59.412,135.95999999999998,1.7211760000000003,74.6,2.8,25.8,50.2,140.0,3.1787599999999996
loss,32.8,21.2,56.4,34.2,143.16000000000003,2.6157600000000003,66.2,5.6,24.8,46.212,167.04,1.98516
loss,11.6,5.6,50.0,52.212,144.85999999999999,1.3698000000000001,50.6,33.6,122.6,45.2,150.62,2.32268
win,51.622,39.4,117.82000000000001,52.012,103.8,3.16922,51.0,21.0,82.8,41.4,142.9,3.06088
win,52.8,45.6,235.8,48.2,136.08,2.7028,44.6,26.8,78.8,49.812,130.38,2.32387
loss,28.6,58.4,70.0,44.2,153.85999999999999,1.7455759999999998,66.0,13.0,147.4,46.6,173.21999999999997,2.40321
win,60.6,25.8,105.6,49.0,165.24,2.6929659999999997,53.822,11.2,164.82,48.212,122.63999999999999,2.748682
win,53.0,68.8,163.8,45.6,154.6,2.40396,45.6,22.0,183.8,49.2,128.98,2.10456
loss,24.0,22.4,104.0,44.612,197.16,2.0730399999999998,72.4,33.2,106.8,47.812,160.54000000000002,2.71984
win,52.6,13.2,80.4,42.6,111.4,2.5748800000000003,44.6,15.0,116.2,51.2,142.5,2.06662
win,63.422000000000004,7.2,45.82,53.012,92.6,2.3986,43.422000000000004,21.6,148.82,47.612,109.88000000000002,2.28216
loss,28.8,4.6,36.0,53.012,108.97999999999999,1.13288,62.0,13.0,37.2,53.4,114.71999999999998,2.2104000000000004
loss,50.66600000000001,1.6,103.05999999999999,49.636,55.44,2.6735999999999995,53.622,14.0,89.02000000000001,47.612,134.84,3.7889399999999993
loss,27.2,8.6,141.6,54.0,159.11999999999998,1.99998,74.0,38.0,209.4,49.8,172.8,2.4922799999999996
loss,48.622,5.0,68.22,48.212,99.44000000000001,2.4075599999999997,62.24400000000001,15.6,172.24,47.424,126.96,2.19836
loss,48.6,30.2,113.4,46.6,128.8,2.48876,77.2,54.4,131.0,50.612,151.34,3.04744
win,58.8,7.6,109.2,53.2,126.96,3.0189399999999997,49.2,42.4,215.0,47.4,146.61999999999998,2.61586
loss,39.8,6.0,89.6,47.2,113.00000000000003,2.0954,52.0,6.4,60.8,48.6,147.38000000000002,2.3263399999999996
win,48.488,4.8,148.28,49.048,25.939999999999998,2.63946,56.222,2.2,157.02,55.012,110.97999999999999,2.1527000000000003
loss,41.822,4.8,82.82000000000001,46.212,114.52000000000001,3.2135400000000005,71.822,11.0,112.02000000000001,45.612,121.31999999999998,2.1320799999999998
win,75.0,5.2,34.2,65.6,138.12,3.91376,42.222,2.8,134.42000000000002,48.612,145.06,2.319736
win,61.622,36.4,177.22,44.412,151.02,4.43892,41.444,16.4,101.64000000000001,46.824,72.06,2.81766
loss,48.0,8.2,56.8,48.012,128.54000000000002,1.99182,53.0,42.2,203.6,47.8,130.1,1.8319400000000001
loss,52.6,27.0,111.4,53.8,149.94,2.907432,58.0,28.6,164.4,50.4,135.7,2.82098
loss,41.2,20.2,55.0,52.8,150.51999999999998,2.1080959999999997,67.6,10.0,72.6,49.0,144.18,2.328176
win,67.4,61.4,104.8,54.2,166.54,4.169494,62.6,39.6,71.8,51.812,135.46,3.1347600000000004
win,53.6,40.6,114.2,49.0,148.62,2.057906,39.8,14.6,90.0,48.2,134.28,2.60774
loss,31.2,4.6,20.2,47.612,122.62,2.3382600000000004,78.8,6.4,49.8,36.4,122.32000000000001,3.4104799999999997
win,71.822,23.8,133.22,48.024,124.2,4.42124,43.8,19.4,63.2,46.012,116.6,1.6206200000000002
loss,53.2,9.8,122.6,45.4,153.56,2.71502,67.84400000000001,5.2,105.24000000000001,49.224000000000004,107.64000000000001,3.94125
win,81.2,8.6,120.6,52.412,147.28,3.85492,30.0,10.6,108.6,45.4,161.54,2.2017499999999997
win,75.4,2.4,25.0,63.8,146.1,2.51902,35.6,38.2,130.8,50.6,133.71999999999997,2.0580740000000004
win,64.6,23.6,103.6,49.8,152.02,2.3512399999999998,33.0,74.6,166.4,43.2,170.0,2.45884
win,68.2,17.4,106.0,54.2,131.72,3.1865200000000002,38.022000000000006,14.8,133.02,45.412,98.1,2.09238
loss,36.6,23.0,115.4,42.2,125.47999999999998,2.06394,59.822,30.6,112.22,43.412,118.67999999999999,2.7029699999999997
loss,41.8,102.2,106.8,50.612,161.06,2.2925,80.0,3.2,37.2,58.4,192.48,3.44763
loss,39.4,15.2,61.4,52.6,150.07999999999998,3.14584,59.0,16.8,70.0,47.2,165.62,2.285086
loss,35.8,8.4,107.0,52.4,167.44,2.962152,82.6,9.2,74.2,55.2,192.4,2.49846
win,58.4,11.6,122.6,49.4,179.94,2.5229399999999997,24.0,9.0,74.6,44.4,166.35999999999999,1.8752
loss,36.222,6.8,73.82000000000001,52.212,124.92,3.749688,42.4,36.2,82.0,52.012,167.6,2.6131800000000003
loss,46.4,14.4,168.6,48.2,137.5,1.8194199999999998,52.0,35.0,145.8,52.2,183.98,2.5284
loss,55.666,24.0,144.45999999999998,51.436,44.12,2.74426,48.244,16.0,161.84,50.224000000000004,65.44,2.03064
loss,37.6,13.0,50.8,48.8,134.35999999999999,1.7403199999999999,69.0,16.6,61.2,49.4,173.26000000000002,2.9806000000000004
loss,37.8,6.2,98.6,44.0,133.72,2.02982,53.8,39.0,156.2,52.6,145.72,1.934186
win,58.0,8.2,36.0,52.0,153.95999999999998,2.86838,40.222,1.0,61.220000000000006,49.412,150.4,1.7921
loss,54.84400000000001,28.8,210.24,51.224000000000004,87.4,2.40218,52.6,11.6,129.0,48.6,137.8,2.6384659999999998
win,59.622,38.4,121.42,53.612,131.48,2.3632,35.8,12.8,58.0,52.8,180.06,2.37176
loss,32.222,13.2,80.62,45.012,126.64000000000001,2.81468,59.4,18.2,131.8,47.8,155.8,2.498004
win,58.666,2.2,122.25999999999999,47.836,45.22,2.44328,45.222,3.6,58.42,45.612,83.26,1.93988
loss,39.24400000000001,10.0,141.64000000000001,51.636,89.44,1.884646,53.822,11.6,124.82000000000001,51.412,110.1,2.745346
win,67.2,26.0,102.4,44.412,147.2,5.263386,29.6,34.0,127.6,42.4,130.7,1.73386
loss,38.0,70.6,96.4,46.0,139.57999999999998,2.03282,66.2,27.4,189.6,51.6,149.87999999999997,3.884721999999999
win,77.8,13.2,31.0,62.2,153.98000000000002,3.464982,61.2,10.8,58.4,44.4,164.22000000000003,2.9193100000000003
loss,50.222,53.2,204.42000000000002,47.012,86.97999999999999,1.9879799999999999,50.444,13.6,154.84,45.224000000000004,104.35999999999999,2.686306
win,84.4,5.4,25.0,52.8,186.54000000000002,2.5721999999999996,56.6,14.4,83.8,54.8,198.18,2.694386
win,59.4,43.8,180.8,50.0,121.8,2.2638599999999998,42.022000000000006,6.2,128.22,44.412,127.24000000000001,2.09392
loss,33.2,48.0,127.6,45.2,107.92,2.3244,67.6,21.2,230.8,48.8,130.48,2.13734
loss,51.622,25.8,123.62,46.812,103.0,2.30502,63.0,31.2,145.8,54.8,131.51999999999998,2.58406
win,71.22200000000001,10.2,98.02000000000001,49.024,128.3,2.82001,57.022000000000006,17.2,105.82000000000001,48.212,108.03999999999999,2.9375
win,81.22200000000001,6.8,90.62,50.612,117.32000000000001,3.7793600000000005,44.022000000000006,6.4,104.82000000000001,48.212,100.48,1.8608799999999999
win,68.2,28.4,108.4,49.8,151.7,3.068298,50.822,11.4,102.82000000000001,40.412,102.03999999999999,2.7908999999999997
loss,10.0,1.4,35.6,44.212,160.3,1.8105,66.0,41.0,43.4,51.212,146.64,3.2557679999999998
win,83.6,31.8,80.0,49.0,112.35999999999999,4.2912799999999995,40.6,12.8,107.0,47.8,128.04000000000002,1.632112
loss,33.4,2.8,55.6,54.8,138.32,1.998,66.6,17.2,51.6,56.4,133.57999999999998,2.98238
loss,40.2,23.8,105.0,50.0,164.12,2.67342,78.822,6.8,97.62,43.412,121.42000000000003,3.5702419999999995
loss,47.6,26.8,178.4,49.6,147.5,2.36162,54.822,55.2,177.62,57.212,112.33999999999999,2.52034
loss,40.8,10.0,127.4,50.8,164.2,1.80018,57.222,30.0,95.82000000000001,52.812,123.52000000000001,2.489542
win,62.4,55.0,112.4,61.0,183.1,3.4504040000000002,21.422,19.2,100.02000000000001,51.412,127.55999999999999,1.8969799999999999
win,59.2,4.2,73.4,53.4,106.8,2.8013600000000003,43.0,66.6,222.0,49.4,132.26,2.2720399999999996
win,67.4,36.2,124.4,52.2,139.12,3.0763000000000003,23.822,7.0,206.82,48.412,102.35999999999999,1.2999
loss,35.0,4.6,63.6,47.6,168.0,1.68367,69.8,11.6,93.2,43.0,140.4,2.747448
loss,39.4,11.2,73.6,38.6,114.66000000000001,1.4279800000000002,56.422000000000004,13.4,78.42,50.812,109.12,2.8053000000000003
loss,26.6,8.0,42.4,44.0,138.12,1.24576,81.6,13.6,20.8,59.612,146.78,4.449288
win,61.622,9.8,75.42,52.612,90.34,2.974118,36.444,11.6,131.64000000000001,48.424,89.88,1.9887000000000001
loss,39.8,21.4,90.0,50.6,151.3,2.22846,76.4,50.0,128.6,53.4,155.8,3.48942
win,59.6,28.0,62.0,52.6,182.72000000000003,2.629326,34.2,8.2,166.4,51.6,147.06,1.87818
win,75.8,19.6,119.2,47.0,157.18,1.94279,45.2,33.2,151.2,49.6,143.98000000000002,2.632154
win,64.0,33.6,149.6,51.2,160.8,3.012216,45.8,35.8,102.0,52.612,120.72,2.236386
win,59.4,17.8,66.4,49.4,146.16000000000003,2.5062400000000005,35.2,12.8,159.6,48.4,144.98000000000002,1.81826
win,48.0,50.4,106.6,45.6,168.52000000000004,2.1096199999999996,50.4,28.0,92.6,49.0,155.04000000000002,2.15282
win,67.822,25.4,123.02000000000001,50.412,140.6,2.6051599999999997,56.022000000000006,5.0,67.02000000000001,47.012,84.12,2.27412
win,30.6,11.2,149.8,45.2,159.06,1.6962199999999998,56.8,48.6,313.2,52.6,148.26,4.05116
loss,34.2,19.0,131.0,42.2,128.1,1.86432,58.84400000000001,20.0,112.64000000000001,47.424,91.8,2.676602
win,59.8,30.8,99.2,52.6,165.76000000000002,2.913812,51.6,9.4,43.0,43.8,132.52,1.98012
loss,33.2,15.2,102.6,42.4,142.7,2.13636,45.822,19.0,121.42,49.212,94.32,2.2498359999999997
loss,38.0,16.6,69.0,42.4,157.11999999999998,1.97792,46.2,36.4,100.4,50.0,119.62,1.9701520000000001
win,81.8,11.8,79.0,46.6,149.92,2.85978,25.6,7.8,82.0,44.4,132.11999999999998,2.44902
loss,46.4,13.0,135.2,55.4,120.3,1.88778,54.044000000000004,5.6,294.84000000000003,49.224000000000004,86.3,2.58292
win,43.8,5.6,99.8,48.4,130.12,2.1381259999999997,48.0,19.4,144.0,44.4,128.71999999999997,1.875236
win,63.0,25.4,43.8,47.6,127.4,1.9606000000000001,44.4,39.0,129.2,49.6,169.88,2.4582
loss,31.2,50.0,203.8,52.4,156.22,2.42726,51.6,32.6,109.8,48.812,136.14000000000001,2.6851399999999996
win,57.0,9.8,132.8,49.4,156.18,3.1499180000000004,45.644000000000005,19.6,107.84,49.024,86.6,2.96554
win,73.0,11.0,91.6,52.4,181.02,2.85332,39.6,28.6,117.8,53.212,144.16000000000003,2.4761800000000003
win,58.422000000000004,27.4,122.42,51.612,103.92,2.948432,52.065999999999995,5.0,174.06,50.036,65.05999999999999,2.4084999999999996
win,76.0,8.6,70.2,55.2,174.42,2.805306,54.2,17.2,88.0,42.2,142.7,2.3198
win,81.2,14.8,98.0,48.412,151.18,2.8718000000000004,40.2,7.2,85.8,40.8,152.2,3.4031999999999996
loss,52.0,21.6,70.0,49.8,133.92,2.6311,80.22200000000001,2.0,75.62,47.612,118.46,4.84098
loss,32.4,14.2,104.4,40.0,153.82,2.40732,69.6,7.0,73.6,55.6,159.94,2.3098599999999996
loss,54.8,18.8,234.6,51.0,139.78,2.6196080000000004,66.8,11.0,120.8,49.8,119.44000000000001,2.79516
loss,63.6,49.2,81.8,59.6,145.64,3.4330580000000004,72.6,20.4,158.8,50.4,155.32,2.22816
win,69.6,13.2,74.6,41.6,152.7,2.49822,54.6,21.6,67.4,44.2,151.48000000000002,2.949546
loss,48.0,13.8,31.4,49.4,137.02,3.149622,67.8,34.4,93.8,56.4,140.12,3.092134
loss,38.0,13.2,84.6,45.8,118.44000000000001,1.7288000000000001,63.622,9.8,102.62,46.412,86.36,4.37582
win,54.222,19.6,145.02,47.212,102.4,2.26746,50.6,30.0,174.0,46.8,152.01999999999998,2.1945799999999998
win,60.822,13.0,130.42000000000002,46.412,96.88,2.7875799999999997,61.422000000000004,62.2,226.01999999999998,51.812,141.45999999999998,2.44962
win,52.8,63.8,211.6,50.8,166.56,2.63992,10.0,2.2,110.2,49.6,160.24,1.61
loss,48.888,2.0,136.48,50.248000000000005,36.3,2.48968,64.6,24.2,59.8,51.0,142.86,2.600526
loss,21.8,9.2,128.4,50.8,131.88,1.40792,71.8,59.0,167.4,51.0,133.18,2.457444
loss,24.2,12.6,119.2,51.2,148.2,2.4330099999999995,79.2,15.0,100.4,52.612,138.52,2.1927399999999997
loss,50.0,10.4,64.4,48.4,136.82,3.20563,49.2,32.0,190.2,49.6,131.94,1.88796
win,53.2,31.4,173.6,49.0,163.11999999999998,2.0706599999999997,41.6,24.8,119.6,45.4,143.92000000000002,1.97618
loss,34.6,2.6,42.4,45.6,119.7,2.0051,60.0,12.8,82.2,58.4,158.46,3.5446800000000005
loss,45.222,10.8,227.82,46.212,140.18,2.16372,59.622,4.2,199.02,53.412,133.0,2.22362
loss,36.8,35.2,161.2,50.212,138.42000000000002,2.4484,82.6,15.4,72.2,59.6,142.04,2.8133980000000003
win,69.8,5.4,29.4,56.0,146.58,2.7726599999999997,44.6,43.4,205.4,47.6,148.79999999999998,2.03507
loss,35.4,11.8,90.4,41.412,174.64000000000001,2.66554,60.822,15.6,112.82000000000001,51.012,125.81999999999998,3.1622999999999997
win,60.8,21.6,113.6,47.4,157.18,3.376,23.0,23.6,152.4,38.4,139.3,1.81874
loss,36.6,40.6,81.6,49.6,123.58,1.5463999999999998,82.8,4.8,34.0,49.624,142.02,3.5188200000000003
loss,61.222,9.8,104.02000000000001,45.012,106.75999999999999,2.456786,66.2,28.2,67.4,51.6,144.57999999999998,4.04868
win,78.8,6.4,60.0,48.0,175.42000000000002,4.272104000000001,34.0,7.8,177.6,49.2,171.18,1.26506
loss,27.4,61.2,159.6,42.0,173.62,1.8741239999999997,53.2,27.6,112.2,55.6,152.92000000000002,2.70832
win,65.22200000000001,30.8,110.62,48.412,105.22,3.574194,22.6,5.6,103.6,49.8,120.17999999999999,1.2510999999999999
win,51.822,29.2,262.02,49.212,114.83999999999999,2.25684,51.8,25.2,131.8,52.2,156.14000000000001,2.0967
win,71.4,11.6,81.6,52.8,128.56,3.2632799999999995,53.222,20.0,159.82,46.212,91.0,2.27684
loss,59.0,21.2,52.6,53.4,169.02,2.2424600000000003,56.822,8.0,119.22,53.212,118.93999999999998,2.3764200000000004
loss,49.0,19.6,140.4,52.4,173.7,1.82866,60.4,59.2,153.8,49.2,159.28000000000003,3.25326
win,62.0,12.8,107.8,55.8,143.18,2.1451059999999997,58.4,42.6,59.0,47.812,130.76000000000002,2.4616000000000002
loss,32.222,9.2,107.22,46.812,107.8,1.9856200000000002,44.6,90.0,175.4,47.0,141.02,2.27084
loss,29.0,10.0,33.6,37.2,120.8,1.7788800000000002,59.8,12.2,156.2,48.2,144.88,2.08248
loss,53.044000000000004,3.8,81.64000000000001,51.624,108.85999999999999,2.34814,66.2,8.0,94.0,48.8,156.92000000000002,3.2592
win,74.4,9.4,86.8,55.0,144.3,3.88454,37.0,8.0,75.8,46.4,123.6,2.49807
loss,57.022000000000006,19.4,63.42,43.212,110.8,3.1138800000000004,55.6,27.8,203.0,51.8,160.96,2.01758
win,53.6,51.6,107.2,47.8,137.35999999999999,2.8013600000000003,38.444,11.0,102.44000000000001,45.424,90.56,2.5382539999999993
win,59.422000000000004,2.8,107.62,49.012,141.7,2.9722599999999995,29.222,12.2,108.42,47.624,77.64,1.7568000000000001
